_id,title,url,pub_date,price,area
ObjectId(585b8c3a2514972708f21441),【3图】北京无线座机办理 电信无线固话靓号大灵通企业商话办理电信-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2480956517x.htm,12-07,350,"["" 北京"",""大兴""]"
ObjectId(585b8c3a2514971b044baf1c),【15图】双十一大降价IBM X240X230X220X201全系列-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452602938x.htm,11-17,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c3a2514972708f21442),【2图】北京无线电话 电信座机 无线电话固话靓号大灵通 办理-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2480921867x.htm,12-07,350,"["" 北京"",""通州""]"
ObjectId(585b8c3a2514972b6c5cf3d6),【15图】双十一大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2422050544x.htm,11-08,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c3a2514971a24fafb9f),"【5图】转让原装联想笔记本8成新,-北京二手联想笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2401036536x.htm,10-31,550,"["" 北京"",""丰台"",""岳各庄""]"
ObjectId(585b8c3b2514971b044baf1d),【15图】双十一大降价X1cX240X230X220X201X200-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452583831x.htm,11-17,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c3c2514972708f21443),"【2图】10元转让英特尔电脑内置网卡一个,有要的朋友通州来取。-北京二手无线网卡-赶集网",http://bj.ganji.com/ershoubijibendiannao/2463378088x.htm,12-07,10,"["" 北京"",""通州"",""新华大街""]"
ObjectId(585b8c3c2514972708f21444),【图】办驾驶證行驶證办房产證毕業证办结婚證办离婚證-銀行专用流水-北京二手三星笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2466075094x.htm,12-08,220,"["" 北京"",""东城""]"
ObjectId(585b8c3d2514972b6c5cf3d7),【15图】双十一大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2422046614x.htm,11-08,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c3d2514971a24fafba0),【2图】北京无线座机靓号 电信无线电话出售中-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2400481056x.htm,10-31,350,"["" 北京"",""朝阳"",""北沙滩""]"
ObjectId(585b8c3d2514971b044baf1e),【15图】双十一大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452581530x.htm,11-17,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c3e2514972708f21445),【4图】个人微软surface4 跳楼易手了-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2463326950x.htm,12-07,7000,"["" 北京"",""东城""]"
ObjectId(585b8c3f2514972b6c5cf3d8),【5图】转让联想昭阳E46笔记本-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2413585803x.htm,11-08,1450,"["" 北京"",""海淀"",""苏州街""]"
ObjectId(585b8c3f2514972708f21446),【6图】15.6自用笔记本1300转让-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2457999444x.htm,12-08,1300,"["" 北京"",""大兴"",""西红门""]"
ObjectId(585b8c3f2514971a24fafba1),【4图】联想E4430笔记本99成新转让 -北京二手联想二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2409067294x.htm,10-31,2000,"["" 北京"",""朝阳"",""大屯""]"
ObjectId(585b8c3f2514971b044baf1f),【15图】双十一大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427004008x.htm,11-17,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c412514972708f21447),【10图】就是新的开了没咋用ipadair国行16G-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2465474605x.htm,12-08,1400,"["" 北京"",""昌平"",""立水桥""]"
ObjectId(585b8c412514971a24fafba2),【图】房山特价联想笔记本-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2410585123x.htm,11-01,1350,"["" 北京"",""房山"",""良乡""]"
ObjectId(585b8c412514971b044baf20),【15图】双十一大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2452505756x.htm,11-17,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c412514972b6c5cf3d9),【4图】低价转让戴尔笔记本14寸-北京二手戴尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2421711103x.htm,11-08,1550,"["" 北京"",""海淀"",""苏州街""]"
ObjectId(585b8c432514972b6c5cf3da),【图】公司换下几台联想E46L笔记本处理-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2440368362x.htm,11-09,550,"["" 北京"",""海淀"",""清河""]"
ObjectId(585b8c432514971a24fafba3),"【5图】外星人笔记本,17寸屏,价格美丽。-北京二手戴尔笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2400350265x.htm,10-31,7800,"["" 北京"",""海淀"",""苏州街""]"
ObjectId(585b8c432514972708f21448),【2图】电信无线电话资费超低价 无线座机靓号 大灵通办理了-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2390500278x.htm,10-24,350,"["" 北京"",""西城"",""三里河""]"
ObjectId(585b8c432514971b044baf21),【2图】华硕k555z-北京二手华硕二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2429370453x.htm,11-18,1700,"["" 北京"",""昌平""]"
ObjectId(585b8c432514972708f21449),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2400370381x.htm,,,[]
ObjectId(585b8c432514972b6c5cf3db),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2439494669x.htm,,,[]
ObjectId(585b8c432514972708f2144a),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2398718974x.htm,,,[]
ObjectId(585b8c432514972b6c5cf3dc),æºå¨äººç¡®è®¤,http://bj.ganji.com/ershoubijibendiannao/2440614875x.htm,,,[]
ObjectId(585b8c442514972708f2144b),【2图】惠普低价转让-北京二手惠普笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2400326710x.htm,10-25,960,"["" 北京"",""西城""]"
ObjectId(585b8c442514972b6c5cf3dd),【4图】北京通州永顺自取宏基笔记本一台-北京二手宏基笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2413455474x.htm,11-08,650,"["" 北京"",""通州"",""永顺""]"
ObjectId(585b8c442514971a24fafba4),【2图】低价装让联想T420笔记本电脑-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2428246457x.htm,11-01,1600,"["" 北京"",""丰台""]"
ObjectId(585b8c452514971b044baf22),【图】电脑和电脑桌还有椅子-北京二手二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427430104x.htm,11-17,1500,"["" 北京"",""门头沟"",""东辛房""]"
ObjectId(585b8c452514972708f2144c),【15图】金秋大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2399421181x.htm,10-25,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c452514972b6c5cf3de),【9图】宽带2年一分钱也不用随便用交 4g超快网速不限流量不限时间-北京二手3G网卡-赶集网,http://bj.ganji.com/ershoubijibendiannao/2438826470x.htm,11-07,1050,"["" 北京"",""海淀"",""知春路""]"
ObjectId(585b8c452514971a24fafba5),【15图】金秋大降价IBM X240X230X220全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2426304086x.htm,10-31,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c452514971b044baf23),【2图】大灵通企业无线座机电话010固话靓号促销资费低-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2453441048x.htm,11-17,350,"["" 北京"",""海淀"",""增光路""]"
ObjectId(585b8c452514972708f2144d),【上门自取苹果笔记本 一体机 戴尔超极本 二手笔记本】-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2416758335x.htm,10-25,15800,"["" 北京"",""海淀"",""学院路""]"
ObjectId(585b8c462514972b6c5cf3df),【15图】双十一大降价X1X240X230X220X201X20-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2412911166x.htm,11-07,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c462514971a24fafba6),【15图】金秋大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2408869177x.htm,10-31,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c462514971b044baf24),【2图】北京大灵通资费超低 电信无线座机 无绳电话优惠价送-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2451860087x.htm,11-16,350,"["" 北京"",""朝阳"",""红庙""]"
ObjectId(585b8c462514972b6c5cf3e0),【15图】金秋大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2421026449x.htm,11-07,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c472514972b6c5cf3e1),【15图】金秋大降价全系列诚信经营IBMT440T430T420-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2421019783x.htm,11-07,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c472514971b044baf25),"【14图】NO犹豫超高配游戏本本吐血出售,单个也是批发价可分期置换-北京二手戴尔笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2322581444x.htm,11-11,680,"["" 北京"",""海淀"",""北大清华""]"
ObjectId(585b8c472514971a24fafba7),【15图】金秋大降价全系列诚信经营IBMT420T410T60T61-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2408866258x.htm,10-31,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c472514972b6c5cf3e2),【15图】双十一大降价W540W530W520W510全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2439504506x.htm,11-08,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c482514972708f2144e),【3图】联想笔记本i3-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2417135624x.htm,10-25,900,"["" 北京"",""海淀"",""中关村""]"
ObjectId(585b8c482514971b044baf26),【7图】个人崭新think pad 联想性能棒棒哒-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2352007042x.htm,11-11,850,"["" 北京"",""昌平"",""东小口""]"
ObjectId(585b8c482514972b6c5cf3e3),【15图】双十一大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2413927269x.htm,11-08,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c482514971a24fafba8),【15图】金秋大降价全系列诚信经营IBMT440T430T420-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2400713340x.htm,10-31,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c482514971b044baf27),【4图】电信无线座机 电话 无线固话大灵通靓号 办理安装-北京二手其他品牌平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2451357422x.htm,11-16,450,"["" 北京"",""朝阳"",""来广营""]"
ObjectId(585b8c482514972b6c5cf3e4),【15图】双十一大降价T440T430T420T410T400T60-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2422048654x.htm,11-08,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c492514971a24fafba9),【2图】海尔笔记本电脑-北京二手海尔笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2428581989x.htm,11-01,200,"["" 北京"",""大兴"",""西红门""]"
ObjectId(585b8c492514972708f2144f),【图】房山特价联想笔记本-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2398136017x.htm,10-24,1350,"["" 北京"",""房山"",""良乡""]"
ObjectId(585b8c492514971b044baf28),"【电信4G全国流量季度卡,半年卡】-北京二手无线网卡-赶集网",http://bj.ganji.com/ershoubijibendiannao/2382390309x.htm,11-11,300,"["" 北京"",""海淀"",""安宁庄""]"
ObjectId(585b8c492514972b6c5cf3e5),"【3图】高价买卖苹果笔记本,联想笔记本,苹果ME089一体机-北京二手苹果笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2420838706x.htm,11-07,6500,"["" 北京"",""西城"",""车公庄""]"
ObjectId(585b8c492514971a24fafbaa),【15图】金秋大降价T440T430T420T410T400T60诚信-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2408826214x.htm,10-31,3288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c492514972708f21450),【15图】金秋大降价IBM X240X230X220全系列诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2389769550x.htm,10-24,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c492514971b044baf29),"【3图】联想206,九成新,490元-北京二手联想笔记本电脑-赶集网",http://bj.ganji.com/ershoubijibendiannao/2452348430x.htm,11-17,490,"["" 北京"",""海淀""]"
ObjectId(585b8c4a2514972b6c5cf3e6),【图】专业服务、开正规/增值税发票/购买代办理-北京二手电源适配器-赶集网,http://bj.ganji.com/ershoubijibendiannao/2420601133x.htm,11-07,1,"["" 北京"",""朝阳"",""望京""]"
ObjectId(585b8c4a2514971a24fafbab),【15图】金秋大降价W530W520W510W500原装正品诚信经营-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2426245544x.htm,10-31,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c4b2514972b6c5cf3e7),【15图】双十一大降价苹果Pro+Air笔记本原装正品苹果全系列-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2421899776x.htm,11-08,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c4b2514971b044baf2a),【15图】双十一大降价全系列IBMT440T430T420T410-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427042582x.htm,11-17,3688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c4b2514971a24fafbac),【15图】金秋大降价苹果Pro+Air笔记本原装正品苹果全系列诚信经营-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2400669819x.htm,10-31,4688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c4c2514972708f21451),【mini3。 64g 金色】-北京二手iPad平板电脑_iPad-赶集网,http://bj.ganji.com/ershoubijibendiannao/2399484907x.htm,10-25,1000,"["" 北京"",""丰台""]"
ObjectId(585b8c4c2514972b6c5cf3e8),【图】联想 Y40-80升级版Y700 14英寸笔记本-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2413777845x.htm,11-08,4300,"["" 北京"",""朝阳""]"
ObjectId(585b8c4d2514971b044baf2b),【15图】双十一大降价原装正品15年老店诚信经营苹果PRO+AIR小白-北京二手苹果笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2435184757x.htm,11-17,4288,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c4d2514972708f21452),【15图】金秋大降价全系列诚信经营IBMT420T410T60T61-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2389694490x.htm,10-24,2688,"["" 北京"",""朝阳"",""呼家楼""]"
ObjectId(585b8c4d2514971a24fafbad),【4图】联想E431笔记本14寸转让-北京二手联想二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2400897711x.htm,10-31,1600,"["" 北京"",""朝阳"",""大屯""]"
ObjectId(585b8c4e2514972b6c5cf3e9),【2图】联想(Lenovo) Y40-70/Y40-80 14英寸-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2413769352x.htm,11-08,4300,"["" 北京"",""朝阳"",""劲松""]"
ObjectId(585b8c4e2514972708f21453),【4图】华硕笔记本15英寸-北京二手华硕笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2415235457x.htm,10-24,1500,"["" 北京"",""朝阳"",""十八里店""]"
ObjectId(585b8c4e2514971b044baf2c),【2图】二手联想thinkpad转卖-北京二手联想ThinkPad二手笔记本-赶集网,http://bj.ganji.com/ershoubijibendiannao/2450843513x.htm,11-16,5000,"["" 北京"",""宣武"",""南菜园""]"
ObjectId(585b8c4e2514972b6c5cf3ea),【图】公司换下几台联想E46L笔记本处理-北京二手联想笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2419987957x.htm,11-07,600,"["" 北京"",""海淀"",""清河""]"
ObjectId(585b8c4f2514971b044baf2d),【2图】电信无线座机办理中 无线电话安装 大灵通靓号-北京二手笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2432828218x.htm,11-15,350,"["" 北京"",""西城"",""西单""]"
ObjectId(585b8c4f2514972708f21454),【图】印刷包装产业-北京二手华硕笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2390092434x.htm,10-24,1500,"["" 北京"",""大兴"",""黄村""]"
ObjectId(585b8c4f2514971a24fafbae),【是方正14寸i3笔记本电脑】-北京二手方正笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2427320939x.htm,11-01,800,"["" 北京"",""海淀"",""田村""]"
ObjectId(585b8c512514971a24fafbaf),【4图】华硕i5笔记本-北京二手华硕笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2426280701x.htm,10-31,900,"["" 北京"",""房山"",""韩村河""]"
ObjectId(585b8c512514972708f21455),【15图】金秋大降价全系列诚信经营IBMT440T430T420-北京二手联想ThinkPad笔记本电脑-赶集网,http://bj.ganji.com/ershoubijibendiannao/2397803602x.htm,10-24,3288,"["" 北京"",""朝阳"",""呼家楼""]"
